user_id,hotel_id,note
220,1040,5
220,1060,5
220,1176,3
220,1317,4
220,1320,2
220,1622,3
220,1696,1
221,152,5
221,210,4
221,372,1
221,816,2
221,865,5
221,944,3
221,1113,2
221,1137,2
221,1164,6
221,1192,1
221,1242,0
221,1416,2
221,1518,1
222,108,4
222,429,2
222,495,2
222,865,2
222,898,1
222,924,1
222,975,2
222,1411,3
222,1543,2
222,1606,2
222,1721,1
222,1764,4
223,289,2
223,298,4
223,485,6
223,597,3
223,763,5
223,969,4
223,1007,6
223,1012,6
223,1120,4
223,1318,6
223,1337,5
223,1719,3
224,135,1
224,353,0
224,577,0
224,683,0
224,1505,4
225,57,3
225,313,4
225,657,2
225,677,5
225,705,1
225,759,1
225,837,1
225,943,1
225,1065,4
225,1377,5
225,1519,3
225,1570,5
225,1694,0
226,298,0
226,720,1
226,836,0
226,842,0
226,1067,0
226,1103,0
226,1276,0
226,1395,4
226,1480,0
226,1650,0
226,1664,0
227,258,3
227,466,2
227,681,3
227,723,2
227,726,1
227,899,5
227,1287,1
228,139,3
228,480,2
228,639,2
228,761,3
228,828,3
228,902,2
228,966,2
228,1184,1
228,1329,1
228,1572,4
228,1646,3
229,136,4
229,153,1
229,393,3
229,636,5
229,902,4
229,995,5
229,1571,1
229,1657,2
230,445,3
230,565,3
230,721,5
230,740,6
230,848,2
230,1015,2
230,1053,3
230,1199,3
230,1346,5
230,1535,2
230,1558,3
230,1641,4
230,1752,4
231,87,1
231,95,1
231,121,2
231,148,3
231,230,1
231,289,1
231,592,6
231,607,1
231,722,1
231,736,5
231,826,0
231,1245,3
231,1280,4
231,1458,4
231,1689,3
232,231,1
232,355,5
232,506,1
232,508,1
232,1212,1
232,1225,4
232,1334,2
232,1414,0
232,1489,0
233,80,3
233,166,4
233,184,5
233,463,5
233,650,2
233,744,1
233,847,2
233,853,2
233,981,3
234,104,3
234,193,0
234,784,0
234,1129,0
234,1539,3
234,1609,1
235,45,2
235,275,1
235,640,0
235,762,2
235,1050,0
235,1129,3
235,1170,4
235,1335,4
235,1527,2
235,1761,2
236,46,2
236,513,6
236,617,4
236,743,4
236,973,5
236,1107,3
236,1135,3
236,1413,4
236,1426,5
236,1546,0
237,0,5
237,96,5
237,246,4
237,256,3
237,335,7
237,460,1
237,655,5
237,848,4
237,906,4
237,938,4
237,1415,3
237,1424,4
237,1562,6
237,1592,4
237,1720,6
238,125,1
238,129,4
238,183,2
238,230,3
238,399,3
238,738,0
238,1060,5
238,1157,0
238,1353,1
238,1392,2
238,1582,6
238,1654,2
238,1678,4
239,191,2
239,395,6
239,629,2
239,744,2
239,928,3
239,1300,3
239,1363,2
239,1513,1
239,1602,3
239,1636,4
240,245,2
240,268,5
240,279,5
240,304,4
240,502,0
240,561,3
240,607,2
240,639,1
240,701,1
240,1016,3
240,1027,4
240,1035,2
240,1285,0
240,1640,1
241,16,3
241,96,3
241,115,5
241,118,2
241,269,4
241,313,5
241,698,4
241,789,3
241,934,5
241,1040,5
241,1718,3
241,1725,5
242,24,3
242,425,3
242,636,2
242,790,5
242,851,6
242,1018,6
242,1129,3
243,442,1
243,524,2
243,551,4
243,618,4
243,742,2
243,811,1
243,1117,2
243,1278,4
243,1598,3
243,1751,0
244,40,0
244,78,3
244,598,2
244,1148,3
244,1293,2
244,1424,2
244,1733,3
245,282,5
245,335,3
245,890,4
245,980,0
245,1008,2
245,1151,1
245,1355,3
245,1414,1
245,1457,0
245,1602,3
245,1659,3
246,117,6
246,171,1
246,207,3
246,235,4
246,291,3
246,425,3
246,587,2
246,641,2
246,716,2
246,761,4
246,1028,4
246,1179,0
246,1234,0
246,1317,3
246,1735,4
247,216,0
247,387,1
247,714,5
247,794,5
247,1289,2
247,1358,2
247,1440,4
247,1490,5
248,18,3
248,65,3
248,218,2
248,352,1
248,508,5
248,885,3
248,1029,4
248,1087,3
248,1183,0
248,1190,3
248,1242,4
248,1295,1
248,1318,2
248,1454,3
248,1603,4
249,138,5
249,190,0
249,237,0
249,376,3
249,494,2
249,766,3
249,978,5
249,1024,2
249,1309,4
249,1357,3
249,1606,3
249,1720,4
250,160,3
250,633,1
250,1220,3
250,1327,2
250,1430,2
250,1493,2
250,1646,2
251,4,2
251,77,2
251,120,3
251,799,4
251,837,3
251,884,3
251,1163,3
251,1253,3
251,1328,3
251,1686,2
252,219,0
252,326,3
252,398,3
252,577,2
252,599,2
252,776,0
252,785,2
252,1521,4
253,115,1
253,126,4
253,342,2
253,526,4
253,884,3
253,1035,3
253,1387,2
253,1523,2
253,1540,4
253,1662,3
253,1706,1
253,1731,2
254,217,0
254,519,2
254,702,3
254,1515,6
254,1557,6
255,401,2
255,718,0
255,1080,1
255,1248,3
255,1310,4
256,221,4
256,272,2
256,293,7
256,411,5
256,415,2
256,1223,0
256,1613,5
256,1701,6
257,102,2
257,120,2
257,324,2
257,372,3
257,392,0
257,637,2
257,1032,3
257,1224,0
257,1417,3
257,1503,1
257,1516,1
257,1577,3
257,1726,4
257,1728,2
258,65,2
258,156,2
258,183,0
258,526,5
258,618,0
258,769,4
258,810,1
258,863,1
258,874,3
258,893,3
258,1158,4
258,1314,0
258,1686,1
258,1758,0
259,135,2
259,318,3
259,955,1
259,964,1
259,1719,1
260,57,5
260,74,2
260,138,1
260,325,2
260,421,4
260,508,0
260,614,3
260,653,3
260,788,3
260,807,5
260,1287,3
260,1511,7
261,221,7
261,657,1
261,810,0
261,1450,6
261,1597,4
262,28,2
262,188,4
262,528,4
262,1026,3
262,1159,3
262,1470,3
262,1618,3
262,1648,3
262,1665,4
263,271,4
263,282,4
263,352,2
263,385,2
263,793,2
263,1022,2
263,1615,3
263,1747,4
264,93,2
264,175,2
264,306,1
264,425,2
264,457,1
264,750,1
264,911,4
264,988,2
264,1269,4
265,149,4
265,330,5
265,470,5
265,593,4
265,631,5
265,690,1
265,731,4
265,1225,5
265,1396,5
266,23,0
266,495,4
266,743,2
266,833,1
266,922,4
266,1108,1
266,1284,2
266,1427,2
267,170,2
267,221,3
267,222,3
267,284,3
267,369,1
267,459,5
267,473,2
267,939,4
267,987,3
267,1105,4
267,1116,3
268,196,5
268,370,3
268,446,2
268,470,4
268,616,3
268,809,1
268,915,4
268,1148,3
268,1156,1
268,1329,1
268,1577,1
268,1580,1
269,49,2
269,133,4
269,1066,2
269,1111,5
269,1342,3
270,44,2
270,45,2
270,231,2
270,381,2
270,622,3
270,868,0
270,1066,3
270,1182,4
270,1272,2
270,1354,4
270,1437,2
270,1670,3
271,205,0
271,442,0
271,557,5
271,741,0
271,1138,0
271,1274,0
271,1417,5
271,1450,4
271,1590,2
272,122,3
272,172,4
272,259,2
272,328,6
272,412,7
272,548,0
272,746,5
272,856,6
272,965,4
272,970,3
272,1063,6
272,1478,6
273,115,2
273,116,1
273,338,4
273,824,4
273,1277,7
273,1513,4
273,1688,6
274,37,2
274,879,2
274,916,3
274,1005,0
274,1053,5
274,1068,2
274,1154,3
274,1275,0
274,1316,2
274,1484,1
274,1606,2
274,1673,1
274,1690,1
275,28,4
275,85,5
275,198,4
275,482,3
275,851,3
275,953,1
275,1169,3
275,1261,3
275,1586,1
276,545,5
276,724,3
276,757,3
276,813,4
276,839,3
276,1097,3
276,1592,3
277,20,2
277,29,1
277,35,3
277,157,3
277,289,0
277,1010,5
277,1151,2
277,1300,3
277,1337,3
277,1355,5
277,1666,2
278,527,1
278,595,3
278,930,1
278,1266,1
278,1344,1
278,1477,4
278,1565,4
279,91,1
279,809,2
279,834,1
279,1027,3
279,1127,3
279,1343,0
279,1351,2
279,1431,5
279,1609,3
280,8,1
280,90,0
280,112,5
280,176,4
280,298,1
280,512,3
280,574,0
280,661,2
280,700,4
280,714,4
280,725,3
280,1218,0
280,1410,4
280,1477,4
280,1675,3
281,171,0
281,271,3
281,382,3
281,487,4
281,496,3
281,932,0
281,1070,5
281,1253,4
281,1345,3
281,1683,2
281,1756,4
282,67,2
282,173,2
282,638,2
282,707,4
282,757,2
282,794,0
282,852,0
282,857,3
282,865,0
282,1076,7
282,1577,0
282,1660,2
283,45,4
283,710,6
283,719,1
283,731,2
283,895,0
283,955,2
283,989,0
283,1418,4
283,1422,0
283,1617,4
283,1726,0
284,187,0
284,193,0
284,302,5
284,488,0
284,608,0
284,770,0
284,807,0
284,831,0
284,889,2
284,950,5
284,1020,0
284,1311,0
284,1757,5
285,358,4
285,927,4
285,932,3
285,1308,4
285,1455,3
286,279,5
286,447,5
286,619,1
286,894,1
286,923,4
286,959,2
286,1238,4
286,1600,1
287,79,2
287,217,0
287,297,0
287,460,2
287,914,3
287,1222,0
287,1364,5
288,24,6
288,142,0
288,209,0
288,211,2
288,267,2
288,539,0
288,725,6
288,1326,1
288,1557,5
289,65,2
289,70,1
289,360,1
289,386,1
289,689,1
289,691,3
289,700,3
289,806,1
289,819,3
289,965,2
289,1050,1
289,1617,1
289,1620,1
289,1625,1
289,1634,2
290,353,2
290,535,6
290,1118,1
290,1350,5
290,1366,1
291,217,5
291,249,5
291,352,2
291,702,1
291,777,3
291,787,5
291,891,4
291,1371,3
291,1375,6
291,1486,0
292,199,4
292,251,4
292,420,4
292,716,2
292,751,4
292,867,4
292,902,2
292,933,2
292,1429,1
292,1449,2
292,1571,4
292,1613,3
292,1732,1
293,176,3
293,333,3
293,412,3
293,426,3
293,462,1
293,553,3
293,968,1
293,1043,3
293,1130,4
293,1218,4
293,1282,3
293,1638,3
294,250,4
294,298,0
294,490,1
294,964,3
294,1300,1
294,1353,2
294,1367,2
294,1408,1
294,1577,2
294,1596,3
294,1744,1
295,335,4
295,517,2
295,644,1
295,655,1
295,959,4
295,1511,3
295,1753,2
296,168,3
296,197,3
296,266,2
296,318,1
296,347,2
296,363,6
296,483,4
296,717,2
296,775,4
296,1064,4
296,1283,3
296,1408,1
296,1414,1
296,1429,0
296,1593,4
297,698,2
297,799,0
297,923,2
297,1319,2
297,1378,0
297,1518,2
297,1582,2
297,1612,4
298,274,1
298,329,6
298,379,2
298,687,1
298,712,2
298,837,1
298,1250,0
298,1256,0
298,1308,2
298,1409,4
298,1459,1
298,1567,1
298,1605,6
298,1677,0
299,26,0
299,59,0
299,157,1
299,444,0
299,454,2
299,554,3
299,1089,2
299,1123,6
299,1154,0
299,1224,0
299,1286,2
299,1406,0
299,1409,3
299,1450,5
300,10,1
300,740,4
300,956,4
300,1137,2
300,1141,5
300,1356,3
300,1419,3
300,1471,2
300,1567,3
300,1644,3
300,1704,6
300,1750,4
300,1758,1
301,162,2
301,337,0
301,342,2
301,821,4
301,885,0
301,920,2
301,1226,2
301,1227,1
301,1240,0
301,1495,1
301,1522,0
301,1582,1
301,1587,3
301,1630,1
302,643,6
302,746,6
302,911,5
302,1599,3
302,1697,4
303,96,4
303,410,5
303,495,2
303,1376,3
303,1630,1
303,1645,0
304,154,2
304,224,4
304,234,1
304,456,0
304,736,0
304,804,0
304,901,0
304,1228,2
304,1321,2
304,1344,3
304,1606,0
305,22,2
305,230,4
305,234,6
305,407,3
305,418,3
305,456,1
305,458,3
305,475,3
305,484,4
305,708,2
305,1140,4
305,1178,1
305,1340,2
305,1520,4
306,123,1
306,297,3
306,300,1
306,329,3
306,350,1
306,377,1
306,584,0
306,743,1
306,900,2
306,971,1
306,980,2
306,1138,2
306,1349,1
306,1437,2
306,1635,1
307,197,3
307,369,2
307,441,4
307,704,3
307,1090,3
307,1195,3
307,1726,3
308,20,4
308,54,2
308,366,2
308,497,7
308,978,2
308,1356,4
308,1369,0
308,1390,4
309,33,3
309,535,6
309,860,1
309,1605,5
309,1683,1
309,1708,4
310,39,3
310,293,3
310,1285,1
310,1466,2
310,1542,1
311,139,1
311,335,3
311,362,2
311,369,1
311,782,1
311,1094,2
311,1370,1
311,1485,1
312,351,1
312,432,3
312,610,1
312,1149,1
312,1194,2
312,1226,3
312,1261,3
312,1477,1
313,52,2
313,88,5
313,302,4
313,371,4
313,406,5
313,810,3
313,920,3
313,1037,3
313,1142,1
313,1183,3
313,1414,1
314,9,2
314,48,0
314,211,2
314,270,2
314,411,3
314,1026,3
314,1542,4
314,1567,2
314,1669,2
314,1721,1
315,113,1
315,276,4
315,416,2
315,468,3
315,648,3
315,685,3
315,705,1
315,1100,2
315,1182,2
315,1226,2
315,1723,3
316,197,4
316,203,5
316,489,4
316,780,4
316,939,3
316,1071,5
316,1364,4
316,1557,3
316,1609,5
316,1667,3
317,59,2
317,69,3
317,172,1
317,271,4
317,299,1
317,500,0
317,975,3
317,1157,1
317,1183,1
317,1263,5
317,1404,4
318,240,3
318,427,2
318,736,3
318,903,2
318,914,2
318,1130,2
318,1573,2
318,1593,0
318,1629,2
319,504,2
319,516,5
319,583,0
319,674,1
319,1673,5
319,1686,6
319,1742,4
320,39,7
320,587,1
320,638,2
320,871,5
320,1040,4
320,1473,5
321,96,0
321,158,7
321,227,5
321,453,2
321,477,0
321,941,0
321,1161,4
321,1171,2
321,1387,1
321,1405,3
321,1579,1
321,1757,4
322,75,1
322,267,2
322,373,4
322,544,2
322,854,4
322,996,1
322,1039,1
322,1110,3
322,1118,1
322,1361,1
322,1467,1
322,1561,1
322,1680,0
322,1685,1
323,321,4
323,342,2
323,400,2
323,769,2
323,1005,2
323,1023,2
323,1033,2
323,1062,2
323,1222,3
323,1725,1
324,115,0
324,464,0
324,489,6
324,536,2
324,668,4
324,879,2
324,1025,0
324,1510,4
324,1659,0
324,1732,4
325,10,5
325,169,3
325,191,4
325,297,0
325,375,0
325,508,3
325,536,0
325,782,2
325,1266,6
325,1371,0
325,1483,0
325,1701,0
326,7,2
326,190,2
326,192,4
326,272,1
326,422,4
326,620,0
326,871,2
326,916,5
326,1044,1
326,1055,3
326,1311,1
326,1380,2
326,1567,2
326,1572,3
326,1680,2
327,14,1
327,122,5
327,619,1
327,849,5
327,896,2
327,931,6
327,1062,4
327,1143,2
327,1709,7
327,1721,1
327,1743,2
328,7,0
328,798,5
328,1115,1
328,1126,2
328,1227,1
328,1275,4
328,1634,0
329,423,2
329,478,2
329,598,4
329,680,0
329,828,3
329,1000,2
329,1280,3
329,1546,4
329,1627,3
329,1723,3
330,27,6
330,46,2
330,414,3
330,494,6
330,1471,5
331,296,4
331,373,0
331,533,0
331,628,0
331,665,0
331,807,0
331,827,3
331,861,0
331,908,0
331,1320,0
331,1388,2
331,1595,0
331,1635,0
332,330,0
332,481,5
332,697,6
332,1173,0
332,1476,0
332,1556,2
332,1728,1
333,27,1
333,54,3
333,278,1
333,286,4
333,291,1
333,541,3
333,854,1
333,1321,3
333,1502,1
333,1543,2
333,1579,2
333,1724,3
333,1726,0
334,187,2
334,214,1
334,411,2
334,780,4
334,791,2
334,796,4
334,827,4
334,1352,5
334,1358,6
334,1431,5
334,1513,2
334,1596,3
335,289,4
335,396,2
335,440,4
335,449,6
335,781,2
335,847,2
335,852,3
335,874,3
335,906,4
335,1008,3
335,1034,3
335,1272,0
335,1360,3
335,1393,2
336,307,5
336,747,0
336,1033,3
336,1052,4
336,1149,0
336,1655,1
337,441,6
337,470,0
337,549,0
337,641,0
337,852,0
337,920,0
337,1018,0
337,1185,4
337,1210,0
337,1240,0
337,1369,0
337,1486,2
337,1610,3
337,1741,0
337,1742,2
338,496,0
338,534,1
338,606,4
338,635,3
338,735,4
338,837,5
338,848,2
338,956,1
338,1267,3
338,1383,1
338,1446,0
338,1678,2
339,498,4
339,628,1
339,824,2
339,901,2
339,994,1
339,1115,1
339,1178,1
339,1220,3
339,1279,4
339,1402,1
339,1536,5
339,1549,0
339,1579,2
339,1740,3
340,28,0
340,102,5
340,103,2
340,426,0
340,642,0
340,662,3
340,780,1
340,802,2
340,881,1
340,1005,0
340,1006,1
340,1439,3
341,132,1
341,426,3
341,551,1
341,593,4
341,663,1
341,687,3
341,869,5
341,929,3
341,1386,4
341,1582,2
341,1605,4
341,1629,4
341,1653,1
342,127,2
342,357,2
342,493,4
342,497,2
342,595,3
342,705,2
342,825,1
342,968,3
342,1192,3
342,1360,1
342,1398,4
343,226,2
343,375,5
343,483,5
343,509,5
343,523,3
343,524,0
343,780,3
343,1046,5
343,1279,2
343,1324,5
343,1346,4
343,1510,4
343,1627,4
344,124,3
344,357,1
344,375,4
344,813,6
344,882,4
344,1094,0
344,1216,3
344,1227,3
344,1522,6
345,284,3
345,432,5
345,568,2
345,904,3
345,1364,4
345,1679,4
345,1754,2
346,99,0
346,159,2
346,345,0
346,481,5
346,1069,0
346,1613,0
347,18,2
347,39,1
347,359,2
347,572,5
347,671,4
347,794,2
347,1109,1
347,1154,3
347,1267,2
347,1382,1
347,1537,4
348,683,3
348,849,3
348,907,3
348,1036,1
348,1045,4
349,34,1
349,249,3
349,331,3
349,343,0
349,395,0
349,526,1
349,993,1
349,1409,1
349,1479,1
349,1607,5
349,1692,4
349,1734,3
350,88,2
350,234,3
350,265,2
350,482,3
350,528,4
350,1204,5
350,1395,3
350,1413,3
351,254,3
351,550,5
351,589,1
351,684,3
351,762,5
351,1075,3
351,1391,4
351,1657,3
351,1747,4
352,84,5
352,323,5
352,949,1
352,981,3
352,1284,3
352,1628,1
353,13,1
353,343,2
353,375,0
353,717,2
353,771,2
354,9,5
354,20,2
354,86,4
354,159,5
354,341,0
354,372,2
354,378,1
354,404,5
354,685,1
354,731,1
354,789,3
354,905,2
354,1155,3
354,1304,6
354,1556,1
355,91,5
355,536,4
355,696,5
355,1011,3
355,1196,2
355,1320,1
355,1437,4
355,1645,1
355,1652,5
355,1761,6
356,173,0
356,265,0
356,603,0
356,769,2
356,1229,0
356,1258,0
356,1411,0
356,1412,3
356,1748,1
357,55,5
357,91,2
357,166,1
357,167,2
357,545,1
357,574,2
357,685,3
357,774,2
357,821,2
357,999,3
357,1313,4
357,1392,2
357,1454,3
357,1723,3
357,1752,3
358,225,3
358,730,0
358,846,0
358,1176,3
358,1192,3
358,1438,0
358,1617,4
358,1706,0
358,1736,0
359,301,0
359,760,0
359,1417,4
359,1603,6
359,1712,0
359,1757,3
360,27,5
360,382,3
360,545,4
360,662,1
360,776,3
361,437,3
361,613,1
361,697,5
361,724,2
361,737,0
361,991,3
361,995,4
361,1059,1
361,1117,2
361,1312,2
361,1562,3
362,186,5
362,384,4
362,713,2
362,1196,4
362,1266,3
362,1321,0
362,1578,1
362,1583,1
362,1735,1
362,1756,3
363,220,4
363,1048,3
363,1330,2
363,1370,0
363,1422,1
364,5,0
364,342,0
364,706,2
364,903,1
364,1058,0
364,1323,2
364,1375,8
364,1525,1
365,48,2
365,129,0
365,141,0
365,198,4
365,387,0
365,861,1
365,933,3
365,1088,1
365,1316,7
365,1407,0
365,1619,4
365,1720,0
366,351,4
366,415,0
366,422,0
366,689,4
366,764,0
366,1133,0
366,1136,0
366,1139,0
366,1141,5
366,1189,0
366,1256,2
366,1281,0
366,1578,4
366,1658,0
366,1665,0
367,85,4
367,160,1
367,1353,2
367,1357,5
367,1404,5
368,99,0
368,161,0
368,563,4
368,762,0
368,1131,7
368,1148,5
368,1253,0
368,1540,5
368,1707,0
368,1719,5
369,358,2
369,562,0
369,679,1
369,942,1
369,1430,2
370,106,3
370,177,3
370,367,6
370,394,3
370,447,3
370,866,1
370,919,3
370,1128,4
370,1317,4
370,1406,1
370,1412,1
370,1418,3
371,284,4
371,340,4
371,683,2
371,699,4
371,770,1
371,843,5
371,1116,1
371,1263,5
372,708,3
372,954,3
372,1072,2
372,1082,3
372,1134,0
372,1701,3
373,302,5
373,576,4
373,684,2
373,995,4
373,1149,1
373,1220,2
373,1274,4
373,1311,3
373,1314,1
373,1556,1
373,1593,2
373,1632,2
373,1733,2
373,1743,4
374,32,0
374,500,3
374,507,0
374,524,0
374,605,0
374,696,0
374,708,0
374,762,0
374,866,0
374,1259,0
374,1360,2
374,1390,5
374,1406,0
374,1409,5
374,1663,0
375,67,4
375,415,1
375,527,0
375,822,0
375,1117,2
375,1232,0
375,1349,3
375,1658,0
376,69,4
376,97,6
376,472,3
376,544,6
376,1013,5
376,1321,1
376,1674,3
376,1698,1
376,1753,5
377,412,2
377,439,3
377,459,5
377,510,6
377,761,3
377,949,2
377,973,1
377,1108,3
377,1126,2
377,1220,4
377,1333,1
377,1373,4
377,1506,2
377,1632,6
378,235,1
378,270,1
378,707,3
378,1080,3
378,1257,2
378,1342,0
378,1504,2
378,1618,3
379,76,3
379,195,1
379,459,4
379,720,4
379,889,2
379,900,5
379,1103,3
379,1359,1
379,1477,4
379,1696,4
379,1705,3
379,1715,4
380,493,3
380,500,1
380,695,1
380,708,3
380,970,4
380,1026,1
380,1128,3
380,1255,4
380,1280,2
380,1476,1
381,79,0
381,85,4
381,189,4
381,212,2
381,252,0
381,639,1
381,665,1
381,668,5
381,689,0
381,875,5
381,1368,3
381,1605,3
381,1628,4
382,471,4
382,658,5
382,768,3
382,982,0
382,1189,5
382,1355,5
382,1435,1
382,1676,2
383,40,0
383,373,3
383,992,3
383,1271,3
383,1584,7
383,1744,2
384,154,1
384,224,2
384,408,2
384,670,6
384,1571,2
385,123,0
385,248,4
385,551,7
385,783,0
385,856,0
385,891,1
385,934,4
385,1531,0
385,1707,1
386,119,2
386,236,3
386,237,3
386,395,5
386,427,2
386,469,3
386,555,2
386,1261,0
386,1313,1
386,1377,1
386,1484,3
386,1758,4
386,1761,2
387,144,0
387,250,5
387,438,4
387,1079,3
387,1498,4
387,1755,2
388,256,2
388,363,2
388,428,2
388,469,2
388,473,2
388,741,2
388,1060,2
388,1199,0
388,1232,1
388,1357,0
389,100,2
389,183,2
389,478,2
389,507,1
389,567,2
389,608,0
389,829,4
389,863,3
389,897,2
389,1048,1
389,1145,2
389,1654,0
389,1754,2
390,63,1
390,511,5
390,826,0
390,848,3
390,1499,4
390,1731,4
391,164,5
391,269,4
391,570,3
391,577,3
391,693,3
391,908,2
391,1098,2
391,1276,4
391,1328,1
392,56,4
392,59,1
392,210,3
392,433,1
392,511,2
392,1017,0
392,1326,2
393,224,1
393,241,0
393,469,1
393,559,0
393,694,3
393,741,2
393,826,0
393,1160,1
393,1217,2
393,1363,4
393,1528,0
393,1531,4
393,1604,4
393,1730,5
394,68,1
394,82,3
394,132,0
394,181,4
394,189,3
394,329,3
394,373,3
394,765,4
394,1046,1
394,1173,4
394,1308,3
394,1442,2
394,1536,4
394,1640,5
395,15,2
395,17,3
395,51,5
395,266,3
395,275,0
395,730,5
395,762,1
395,849,4
395,925,4
395,934,1
395,1208,3
395,1323,0
395,1497,5
396,331,1
396,348,3
396,663,1
396,979,1
396,1073,1
396,1118,1
397,102,4
397,187,5
397,240,1
397,330,3
397,417,4
397,425,5
397,724,4
397,754,3
397,811,2
397,919,4
397,957,3
397,1169,1
397,1253,3
397,1502,5
398,170,0
398,319,0
398,490,2
398,554,4
398,623,0
398,1138,0
398,1419,2
398,1441,6
398,1581,0
398,1664,0
398,1747,0
399,468,4
399,546,4
399,740,3
399,791,2
399,943,1
399,1197,3
399,1444,3
399,1452,3
399,1633,3
399,1663,1
399,1702,4
399,1754,1
400,12,1
400,270,3
400,283,2
400,1451,2
400,1490,1
400,1595,4
400,1733,2
400,1744,1
401,111,3
401,301,4
401,349,0
401,419,3
401,604,3
401,643,5
401,1058,3
401,1230,2
401,1329,0
401,1354,2
401,1370,4
402,1,3
402,70,2
402,738,1
402,755,3
402,765,2
402,830,3
402,857,2
402,902,2
402,1101,6
402,1337,2
402,1383,1
402,1407,3
402,1485,2
402,1667,3
403,96,4
403,200,1
403,679,4
403,683,4
403,820,4
403,875,5
403,1050,2
403,1289,4
404,161,0
404,355,3
404,439,0
404,468,3
404,766,2
404,1235,2
404,1269,3
404,1718,3
405,172,2
405,301,6
405,327,6
405,413,1
405,955,4
405,1080,3
405,1326,2
405,1406,2
405,1540,5
405,1549,1
405,1555,2
405,1727,4
406,63,4
406,288,4
406,572,3
406,662,3
406,676,1
406,690,1
406,727,0
406,730,3
406,880,5
406,885,0
406,1128,6
406,1155,5
406,1320,2
406,1326,3
406,1425,0
407,244,1
407,307,3
407,349,1
407,371,1
407,413,2
407,550,1
407,979,2
407,988,3
407,1094,3
407,1499,3
407,1628,1
408,14,3
408,93,3
408,130,1
408,194,1
408,298,1
408,333,2
408,368,0
408,379,0
408,755,1
408,776,0
408,891,1
408,1062,2
408,1244,0
408,1708,4
408,1718,2
409,23,1
409,119,4
409,171,2
409,406,5
409,444,4
409,446,3
409,500,5
409,839,4
409,882,5
409,1208,2
409,1471,4
409,1597,4
409,1599,0
409,1650,6
409,1687,3
410,506,1
410,860,4
410,934,4
410,1242,2
410,1452,2
410,1578,4
411,180,0
411,373,0
411,396,6
411,417,0
411,428,0
411,432,0
411,499,0
411,517,4
411,626,0
411,783,0
411,1162,0
411,1210,0
411,1252,1
411,1588,4
411,1735,0
412,119,4
412,750,0
412,967,5
412,1454,3
412,1526,2
412,1555,1
412,1746,0
413,162,3
413,559,1
413,948,2
413,1140,1
413,1192,4
413,1302,3
413,1350,1
413,1415,2
413,1450,4
413,1460,2
414,420,0
414,425,0
414,578,0
414,807,0
414,910,0
414,941,0
414,979,2
414,1012,0
414,1060,0
414,1198,3
414,1391,0
414,1573,0
414,1687,0
415,583,3
415,971,0
415,1005,0
415,1117,4
415,1329,3
415,1544,0
415,1630,4
415,1699,1
416,459,2
416,550,0
416,567,2
416,714,2
416,736,1
416,826,2
416,883,1
416,884,2
416,1293,1
417,347,0
417,360,1
417,632,1
417,653,3
417,714,5
417,1234,0
417,1396,4
417,1441,1
417,1658,4
418,62,3
418,631,3
418,731,1
418,901,1
418,1034,3
418,1173,2
418,1206,1
418,1215,1
418,1557,3
418,1652,2
419,176,0
419,207,0
419,299,0
419,367,1
419,688,0
419,708,0
419,745,0
419,831,0
419,1098,0
419,1672,0
419,1700,1
420,29,2
420,261,0
420,311,1
420,559,1
420,578,0
420,1077,0
420,1341,2
420,1754,0
421,32,5
421,55,2
421,82,5
421,419,3
421,623,2
421,681,6
421,1007,5
421,1301,5
421,1617,3
421,1665,5
422,16,5
422,127,0
422,261,0
422,581,0
422,683,0
422,728,0
422,767,0
422,840,0
422,850,3
422,1030,5
422,1066,0
422,1176,4
422,1275,0
422,1412,3
422,1589,0
423,4,2
423,264,2
423,295,4
423,576,2
423,644,3
423,1103,3
423,1318,4
423,1692,3
424,238,4
424,969,5
424,1070,2
424,1071,3
424,1592,1
425,53,3
425,283,2
425,414,1
425,662,4
425,805,3
425,856,4
425,942,3
425,1005,5
425,1059,4
425,1459,3
425,1705,1
426,327,2
426,555,4
426,572,5
426,659,6
426,1278,1
426,1411,5
426,1618,6
427,45,2
427,278,0
427,409,0
427,670,4
427,890,5
427,1040,3
427,1375,4
427,1552,0
427,1578,4
428,36,0
428,204,0
428,355,0
428,407,0
428,412,1
428,478,0
428,789,5
428,1411,0
428,1488,0
428,1614,0
428,1670,0
428,1733,0
429,149,2
429,269,1
429,281,4
429,364,1
429,391,4
429,625,3
429,707,3
429,1032,1
429,1064,4
429,1079,1
429,1159,4
429,1201,5
429,1227,2
429,1238,2
429,1351,3
430,88,3
430,128,3
430,198,2
430,348,3
430,646,2
430,917,2
430,1274,3
430,1342,2
431,53,0
431,376,0
431,557,6
431,708,1
431,864,0
431,914,7
431,936,5
431,1176,6
431,1414,2
431,1609,1
432,7,2
432,47,4
432,263,0
432,381,4
432,418,3
432,526,3
432,530,6
432,568,2
432,639,2
432,668,3
432,1017,3
432,1200,4
432,1323,0
432,1414,0
432,1478,4
433,405,1
433,449,3
433,561,3
433,600,3
433,749,4
433,1259,1
433,1397,1
433,1576,2
433,1602,2
433,1634,5
433,1677,1
434,265,5
434,375,6
434,420,5
434,1148,2
434,1188,4
434,1287,3
434,1493,3
434,1540,6
435,617,0
435,630,0
435,714,0
435,1686,1
435,1750,0
436,66,1
436,117,4
436,600,2
436,684,5
436,1119,4
436,1236,2
436,1350,3
